# Region type : patch inlet
# Faces       : 128
# Area        : 9.418766e-07
# Scale factor: 1.000000e+00
# Time        	sum(phi)
0.662         	-1.773012e-09
0.663         	-1.773013e-09
0.664         	-1.773014e-09
0.665         	-1.773015e-09
0.666         	-1.773016e-09
0.667         	-1.773016e-09
0.668         	-1.773017e-09
0.669         	-1.773018e-09
0.67          	-1.773018e-09
0.671         	-1.773019e-09
0.672         	-1.773019e-09
0.673         	-1.773020e-09
0.674         	-1.773020e-09
0.675         	-1.773021e-09
0.676         	-1.773021e-09
0.677         	-1.773021e-09
0.678         	-1.773022e-09
0.679         	-1.773022e-09
0.68          	-1.773022e-09
0.681         	-1.773023e-09
0.682         	-1.773023e-09
0.683         	-1.773023e-09
0.684         	-1.773023e-09
0.685         	-1.773024e-09
0.686         	-1.773024e-09
0.687         	-1.773024e-09
0.688         	-1.773024e-09
0.689         	-1.773024e-09
0.69          	-1.773025e-09
0.691         	-1.773025e-09
0.692         	-1.773025e-09
0.693         	-1.773025e-09
0.694         	-1.773025e-09
0.695         	-1.773025e-09
0.696         	-1.773025e-09
0.697         	-1.773025e-09
0.698         	-1.773026e-09
0.699         	-1.773026e-09
0.7           	-1.773026e-09
0.701         	-1.773026e-09
0.702         	-1.773026e-09
0.703         	-1.773026e-09
0.704         	-1.773026e-09
0.705         	-1.773026e-09
0.706         	-1.773026e-09
0.707         	-1.773026e-09
0.708         	-1.773026e-09
0.709         	-1.773025e-09
0.71          	-1.773021e-09
0.711         	-1.773014e-09
0.712         	-1.773004e-09
0.713         	-1.772992e-09
0.714         	-1.772985e-09
0.715         	-1.772981e-09
0.716         	-1.772981e-09
0.717         	-1.772984e-09
0.718         	-1.772988e-09
0.719         	-1.772991e-09
0.72          	-1.772994e-09
0.721         	-1.772996e-09
0.722         	-1.772998e-09
0.723         	-1.773000e-09
0.724         	-1.773002e-09
0.725         	-1.773004e-09
0.726         	-1.773005e-09
0.727         	-1.773007e-09
0.728         	-1.773008e-09
0.729         	-1.773009e-09
0.73          	-1.773011e-09
0.731         	-1.773010e-09
0.732         	-1.773006e-09
0.733         	-1.772999e-09
0.734         	-1.772989e-09
0.735         	-1.772979e-09
0.736         	-1.772973e-09
0.737         	-1.772971e-09
0.738         	-1.772973e-09
0.739         	-1.772977e-09
0.74          	-1.772981e-09
0.741         	-1.772985e-09
0.742         	-1.772988e-09
0.743         	-1.772990e-09
0.744         	-1.772991e-09
0.745         	-1.772989e-09
0.746         	-1.772983e-09
0.747         	-1.772975e-09
0.748         	-1.772966e-09
0.749         	-1.772961e-09
0.75          	-1.772960e-09
0.751         	-1.772961e-09
0.752         	-1.772966e-09
0.753         	-1.772971e-09
0.754         	-1.772976e-09
0.755         	-1.772979e-09
0.756         	-1.772983e-09
0.757         	-1.772986e-09
0.758         	-1.772989e-09
0.759         	-1.772991e-09
0.76          	-1.772994e-09
0.761         	-1.772996e-09
0.762         	-1.772998e-09
0.763         	-1.773000e-09
0.764         	-1.773002e-09
0.765         	-1.773003e-09
0.766         	-1.773005e-09
0.767         	-1.773006e-09
0.768         	-1.773008e-09
0.769         	-1.773009e-09
0.77          	-1.773010e-09
0.771         	-1.773011e-09
0.772         	-1.773012e-09
0.773         	-1.773013e-09
0.774         	-1.773014e-09
0.775         	-1.773015e-09
0.776         	-1.773016e-09
0.777         	-1.773017e-09
0.778         	-1.773017e-09
0.779         	-1.773018e-09
0.78          	-1.773018e-09
0.781         	-1.773019e-09
0.782         	-1.773020e-09
0.783         	-1.773020e-09
0.784         	-1.773020e-09
0.785         	-1.773021e-09
0.786         	-1.773021e-09
0.787         	-1.773022e-09
0.788         	-1.773022e-09
0.789         	-1.773023e-09
0.79          	-1.773023e-09
0.791         	-1.773023e-09
0.792         	-1.773023e-09
0.793         	-1.773024e-09
0.794         	-1.773024e-09
0.795         	-1.773024e-09
0.796         	-1.773024e-09
0.797         	-1.773024e-09
0.798         	-1.773024e-09
0.799         	-1.773025e-09
0.8           	-1.773025e-09
0.801         	-1.773025e-09
0.802         	-1.773025e-09
0.803         	-1.773025e-09
0.804         	-1.773025e-09
0.805         	-1.773026e-09
0.806         	-1.773025e-09
0.807         	-1.773026e-09
0.808         	-1.773025e-09
0.809         	-1.773026e-09
0.81          	-1.773026e-09
0.811         	-1.773026e-09
0.812         	-1.773026e-09
0.813         	-1.773026e-09
0.814         	-1.773026e-09
0.815         	-1.773026e-09
0.816         	-1.773026e-09
0.817         	-1.773027e-09
0.818         	-1.773026e-09
0.819         	-1.773027e-09
0.82          	-1.773026e-09
0.821         	-1.773027e-09
0.822         	-1.773026e-09
0.823         	-1.773027e-09
0.824         	-1.773027e-09
0.825         	-1.773027e-09
0.826         	-1.773027e-09
0.827         	-1.773024e-09
0.828         	-1.773018e-09
0.829         	-1.773009e-09
0.83          	-1.772998e-09
0.831         	-1.772989e-09
0.832         	-1.772983e-09
0.833         	-1.772982e-09
0.834         	-1.772983e-09
0.835         	-1.772987e-09
0.836         	-1.772986e-09
0.837         	-1.772982e-09
0.838         	-1.772975e-09
0.839         	-1.772966e-09
0.84          	-1.772959e-09
0.841         	-1.772957e-09
0.842         	-1.772958e-09
0.843         	-1.772963e-09
0.844         	-1.772968e-09
0.845         	-1.772973e-09
0.846         	-1.772976e-09
0.847         	-1.772980e-09
0.848         	-1.772984e-09
0.849         	-1.772987e-09
0.85          	-1.772989e-09
0.851         	-1.772992e-09
0.852         	-1.772994e-09
0.853         	-1.772997e-09
0.854         	-1.772998e-09
0.855         	-1.773001e-09
0.856         	-1.773002e-09
0.857         	-1.773004e-09
0.858         	-1.773005e-09
0.859         	-1.773007e-09
0.86          	-1.773008e-09
0.861         	-1.773010e-09
0.862         	-1.773010e-09
0.863         	-1.773011e-09
0.864         	-1.773012e-09
0.865         	-1.773013e-09
0.866         	-1.773014e-09
0.867         	-1.773015e-09
0.868         	-1.773016e-09
0.869         	-1.773017e-09
0.87          	-1.773017e-09
