# Region type : patch outlet
# Faces       : 128
# Area        : 9.418766e-07
# Scale factor: 1.000000e+00
# Time        	sum(phi)
0.79          	-3.470721e-09
0.791         	-3.427095e-09
0.792         	-3.383142e-09
0.793         	-3.338859e-09
0.794         	-3.294202e-09
0.795         	-3.249267e-09
0.796         	-3.204019e-09
0.797         	-3.158423e-09
0.798         	-3.112505e-09
0.799         	-3.066291e-09
0.8           	-3.019802e-09
0.801         	-2.972964e-09
0.802         	-2.925805e-09
0.803         	-2.878352e-09
0.804         	-2.830627e-09
0.805         	-2.782592e-09
0.806         	-2.734258e-09
0.807         	-2.685600e-09
0.808         	-2.636689e-09
0.809         	-2.587522e-09
0.81          	-2.538014e-09
0.811         	-2.488235e-09
0.812         	-2.438194e-09
0.813         	-2.387911e-09
0.814         	-2.337327e-09
0.815         	-2.286465e-09
0.816         	-2.235348e-09
0.817         	-2.183994e-09
0.818         	-2.132378e-09
0.819         	-2.080496e-09
0.82          	-2.028368e-09
0.821         	-1.976024e-09
0.822         	-1.923429e-09
0.823         	-1.870580e-09
0.824         	-1.817498e-09
0.825         	-1.764174e-09
0.826         	-1.710659e-09
0.827         	-1.656894e-09
0.828         	-1.602895e-09
0.829         	-1.548699e-09
0.83          	-1.494297e-09
0.831         	-1.439687e-09
0.832         	-1.384857e-09
0.833         	-1.329812e-09
0.834         	-1.274580e-09
0.835         	-1.219162e-09
0.836         	-1.163536e-09
0.837         	-1.107719e-09
0.838         	-1.051725e-09
0.839         	-9.955661e-10
0.84          	-9.392118e-10
0.841         	-8.826719e-10
0.842         	-8.259596e-10
0.843         	-7.690887e-10
0.844         	-7.120528e-10
0.845         	-6.548480e-10
0.846         	-5.974869e-10
0.847         	-5.399819e-10
0.848         	-4.823368e-10
0.849         	-4.245342e-10
0.85          	-3.665863e-10
0.851         	-3.085046e-10
0.852         	-2.502980e-10
0.853         	-1.919578e-10
0.854         	-1.334822e-10
0.855         	-7.488337e-11
0.856         	-1.616596e-11
0.857         	4.266166e-11
0.858         	1.016061e-10
0.859         	1.606517e-10
0.86          	2.198053e-10
0.861         	2.790533e-10
0.862         	3.384029e-10
0.863         	3.978459e-10
0.864         	4.573756e-10
0.865         	5.169859e-10
0.866         	5.766789e-10
0.867         	6.364500e-10
0.868         	6.962940e-10
0.869         	7.562053e-10
0.87          	8.335181e-10
0.871         	9.485706e-10
0.872         	1.097050e-09
0.873         	1.275402e-09
0.874         	1.485284e-09
0.875         	1.769182e-09
0.876         	2.119319e-09
0.877         	2.529154e-09
0.878         	2.993387e-09
0.879         	3.505879e-09
0.88          	4.062266e-09
0.881         	4.659365e-09
0.882         	5.294302e-09
0.883         	5.962256e-09
0.884         	6.657670e-09
0.885         	7.378964e-09
0.886         	8.124584e-09
0.887         	8.892704e-09
0.888         	9.674552e-09
0.889         	1.046970e-08
0.89          	1.127762e-08
0.891         	1.209769e-08
0.892         	1.292253e-08
0.893         	1.374935e-08
0.894         	1.457852e-08
0.895         	1.541024e-08
0.896         	1.624060e-08
0.897         	1.706264e-08
0.898         	1.787759e-08
0.899         	1.868636e-08
0.9           	1.948993e-08
0.901         	2.027553e-08
0.902         	2.104544e-08
0.903         	2.180129e-08
0.904         	2.254433e-08
0.905         	2.326666e-08
0.906         	2.396543e-08
0.907         	2.464296e-08
0.908         	2.530111e-08
0.909         	2.593668e-08
0.91          	2.654203e-08
0.911         	2.712005e-08
0.912         	2.767252e-08
0.913         	2.820147e-08
0.914         	2.869520e-08
0.915         	2.915518e-08
0.916         	2.958543e-08
0.917         	2.998727e-08
0.918         	3.035449e-08
0.919         	3.068415e-08
0.92          	3.097910e-08
0.921         	3.124201e-08
0.922         	3.147225e-08
0.923         	3.166084e-08
0.924         	3.181168e-08
0.925         	3.192788e-08
0.926         	3.201194e-08
0.927         	3.205356e-08
0.928         	3.205485e-08
0.929         	3.201959e-08
0.93          	3.195057e-08
0.931         	3.184273e-08
0.932         	3.169370e-08
0.933         	3.150681e-08
0.934         	3.128508e-08
0.935         	3.102826e-08
0.936         	3.073054e-08
0.937         	3.039479e-08
0.938         	3.002402e-08
0.939         	2.962109e-08
0.94          	2.917962e-08
0.941         	2.870160e-08
0.942         	2.818935e-08
0.943         	2.764597e-08
0.944         	2.706939e-08
0.945         	2.645832e-08
0.946         	2.581527e-08
0.947         	2.514275e-08
0.948         	2.444187e-08
0.949         	2.370962e-08
0.95          	2.294869e-08
0.951         	2.216111e-08
0.952         	2.134879e-08
0.953         	2.051048e-08
0.954         	1.964722e-08
0.955         	1.876114e-08
0.956         	1.785360e-08
0.957         	1.699250e-08
0.958         	1.624338e-08
0.959         	1.559240e-08
0.96          	1.502878e-08
0.961         	1.456672e-08
0.962         	1.434863e-08
0.963         	1.434778e-08
0.964         	1.454281e-08
0.965         	1.491638e-08
0.966         	1.544614e-08
0.967         	1.611855e-08
0.968         	1.692302e-08
0.969         	1.785024e-08
0.97          	1.888285e-08
0.971         	2.000266e-08
0.972         	2.120440e-08
0.973         	2.248379e-08
0.974         	2.383347e-08
0.975         	2.522404e-08
0.976         	2.665453e-08
0.977         	2.812344e-08
0.978         	2.962941e-08
0.979         	3.114454e-08
0.98          	3.266262e-08
0.981         	3.418360e-08
0.982         	3.570966e-08
0.983         	3.722571e-08
0.984         	3.871025e-08
0.985         	4.016757e-08
0.986         	4.160096e-08
0.987         	4.301120e-08
0.988         	4.436031e-08
0.989         	4.565507e-08
0.99          	4.690096e-08
0.991         	4.810241e-08
0.992         	4.923254e-08
0.993         	5.028499e-08
0.994         	5.126706e-08
0.995         	5.218554e-08
0.996         	5.302855e-08
0.997         	5.377606e-08
0.998         	5.443534e-08
0.999         	5.501393e-08
1             	5.551929e-08
1.001         	5.591408e-08
1.002         	5.620841e-08
1.003         	5.641135e-08
1.004         	5.652908e-08
1.005         	5.654308e-08
1.006         	5.644804e-08
1.007         	5.625391e-08
1.008         	5.596804e-08
1.009         	5.558714e-08
