# Region type : patch outlet_tm_left
# Faces         : 4
# Area          : 2.00000000e-06
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
9.31            	2.82503516e-11
9.32            	2.82503516e-11
9.33            	2.82503516e-11
9.34            	2.82503516e-11
9.35            	2.82503516e-11
9.36            	2.82503516e-11
9.37            	2.82503516e-11
9.38            	2.82503516e-11
9.39            	2.82503516e-11
9.4             	2.82503516e-11
9.41            	2.82503516e-11
9.42            	2.82503516e-11
9.43            	2.82503516e-11
9.44            	2.82503516e-11
9.45            	2.82503516e-11
9.46            	2.82503516e-11
9.47            	2.82503516e-11
9.48            	2.82503516e-11
9.49            	2.82503516e-11
9.5             	2.82503516e-11
9.51            	2.82503516e-11
9.52            	2.82503516e-11
9.53            	2.82503516e-11
9.54            	2.82503516e-11
9.55            	2.82503516e-11
9.56            	2.82503516e-11
9.57            	2.82503516e-11
9.58            	2.82503516e-11
9.59            	2.82503516e-11
9.6             	2.82503516e-11
9.61            	2.82503516e-11
9.62            	2.82503516e-11
9.63            	2.82503516e-11
9.64            	2.82503516e-11
9.65            	2.82503516e-11
9.66            	2.82503516e-11
9.67            	2.82503516e-11
9.68            	2.82503516e-11
9.69            	2.82503516e-11
9.7             	2.82503516e-11
9.71            	2.82503516e-11
9.72            	2.82503516e-11
9.73            	2.82503516e-11
9.74            	2.82503516e-11
9.75            	2.82503516e-11
9.76            	2.82503516e-11
