  Time  Coordinate0  Coordinate1  Coordinate2  Force0  Force1  Force2
 4.00000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -4.15422896e-07   6.85235041e-03   9.50387186e-45
 4.02000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -4.44489132e-07   6.83716273e-03   9.63347007e-45
 4.04000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -4.72631265e-07   6.82197511e-03   9.80626775e-45
 4.06000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -4.99573322e-07   6.80641649e-03   9.89266655e-45
 4.08000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -5.25394599e-07   6.79077981e-03   9.97906590e-45
 4.10000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -5.49914092e-07   6.77495942e-03   1.00222652e-44
 4.12000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -5.73123217e-07   6.75904117e-03   1.00654647e-44
 4.14000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -5.94943641e-07   6.74307511e-03   1.00654646e-44
 4.16000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -6.15278267e-07   6.72705715e-03   1.00654645e-44
 4.18000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -6.34152575e-07   6.71106108e-03   1.00222651e-44
 4.20000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -6.51381278e-07   6.69511518e-03   9.93586596e-45
 4.22000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -6.67092114e-07   6.67920150e-03   9.84946699e-45
